id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,League,tackles
8972,Victor Chust,21,1608,0,0.3222646526992321,0,0.0647720042616128,5,3,5,1,D S,Elche,0,0.3222646526992321,5.217671614140272,5.217671614140272,La_Liga,23
9008,Jairo Izquierdo,1,22,0,0.0,0,0.0,0,0,0,0,S,Elche,0,0.0,0.0,0.0,La_Liga,0
9024,Yeremi Pino,2,165,0,0.1250712722539901,1,0.8602673262357712,2,6,0,0,M,Villarreal,0,0.1250712722539901,2.0280728340148926,1.4558568000793457,La_Liga,1
9217,Jesús Vázquez,16,639,0,0.1920692585408687,0,0.3937843590974808,6,7,2,0,D S,Valencia,0,0.1920692585408687,2.6679428163915877,2.3077298626303677,La_Liga,6
9243,Ilaix Moriba,27,1782,0,1.1515593770891428,1,1.6196029260754583,15,13,4,0,M S,Celta Vigo,0,1.1515593770891428,9.147804985754192,6.64162389934063,La_Liga,29
9297,Abdelkabir Abqar,15,981,0,0.3874060558155179,2,0.7393411099910736,7,4,7,0,D S,Getafe,0,0.3874060558155179,0.4170134654268622,0.2576315831393003,La_Liga,0
9424,Pablo Cuñat,2,180,0,0.0,0,0.0,0,0,0,0,GK,Levante,0,0.0,0.0,0.0,La_Liga,0
9465,Beñat Turrientes,18,785,0,0.6615610606968403,1,0.8381881788372993,14,7,4,0,M S,Real Sociedad,0,0.6615610606968403,3.063355876132846,1.963305614888668,La_Liga,18
9505,Beñat Prados,2,87,0,0.0202444195747375,0,0.03657878190279,1,2,1,0,M S,Athletic Club,0,0.0202444195747375,0.1660694107413292,0.1294906288385391,La_Liga,2
9519,Carlos Domínguez,7,512,0,0.0428886748850345,0,0.0324050560593605,1,1,1,0,D S,Celta Vigo,0,0.0428886748850345,2.398045636713505,2.3656405806541443,La_Liga,8
9520,Hugo Sotelo,14,922,0,0.0896841175854206,1,1.493307976052165,2,19,2,0,M S,Celta Vigo,0,0.0896841175854206,4.581185942515731,4.084088444709778,La_Liga,10
9768,Jesús Areso,22,1344,0,0.095483249053359,1,1.4450690392404797,3,20,3,0,D S,Athletic Club,0,0.095483249053359,2.5964280515909195,1.9221692010760307,La_Liga,15
9773,Joan García,21,1890,0,0.0,0,0.0,0,0,1,0,GK,Barcelona,0,0.0,9.610811933875084,9.610811933875084,La_Liga,3
9793,Matías Dituro,11,990,0,0.0,0,0.0772495418787002,0,1,1,0,GK,Elche,0,0.0,3.080236691981554,3.002987165004015,La_Liga,0
9804,Gavi,2,50,0,0.0,1,0.1401124224066734,0,3,0,0,S,Barcelona,0,0.0,0.5714934319257736,0.4636357426643371,La_Liga,1
9805,Álex Balde,21,1555,0,0.3146120570600033,2,2.844735460355878,8,21,1,0,D S,Barcelona,0,0.3146120570600033,14.710758801549671,11.918121438473465,La_Liga,0
9813,Randy Nteka,8,67,0,0.208919795230031,0,0.0221588034182786,4,1,0,0,S,Rayo Vallecano,0,0.208919795230031,0.138408089056611,0.0221588034182786,La_Liga,2
9824,Julen Agirrezabala,18,1620,0,0.0,0,0.0134038729593157,0,1,1,0,GK,Valencia,0,0.0,0.8106938730925322,0.8106938730925322,La_Liga,1
9839,Leo Román,22,1980,0,0.0,0,0.0,0,0,3,0,GK,Mallorca,0,0.0,2.475074078887701,2.475074078887701,La_Liga,1
9922,Jon Karrikaburu,6,106,0,0.6936077550053596,0,0.0238551869988441,6,1,0,0,S,Real Sociedad,0,0.6936077550053596,0.4677266627550125,0.0,La_Liga,1
9970,Antonio Sánchez,22,833,0,0.5342528652399778,0,0.725907351821661,6,7,2,1,M S,Mallorca,0,0.5342528652399778,2.665071927011013,1.4421144593507051,La_Liga,7
10067,Rubén Sánchez,13,433,0,0.0547466268762946,0,0.0744905658066272,3,3,2,0,D S,Espanyol,0,0.0547466268762946,2.6743216067552567,2.606812447309494,La_Liga,0
10101,Carlos Martín,5,281,0,0.2828658670186996,0,0.5321508049964905,3,1,1,0,F M S,Rayo Vallecano,0,0.2828658670186996,1.0096961371600628,0.1946794763207435,La_Liga,2
10107,César Tárrega,22,1688,0,0.2831924427300691,0,0.09015997312963,7,2,5,0,D S,Valencia,0,0.2831924427300691,3.5200801035389304,3.4549699714407325,La_Liga,18
10121,Ilias Akhomach,16,646,0,2.207326017320156,0,1.024390147998929,18,7,2,0,M S,"Rayo Vallecano,Villarreal",0,2.207326017320156,4.136064056307077,1.8868465796113012,La_Liga,4
10128,Javi Llabrés,14,133,0,0.2208419982343912,0,0.0436721295118331,4,1,0,0,M S,Mallorca,0,0.2208419982343912,0.2662875801324844,0.0748725105077028,La_Liga,0
10155,Rubén Iranzo,1,1,0,0.0,0,0.0,0,0,0,0,S,Valencia,0,0.0,0.0,0.0,La_Liga,0
10189,Marc Pubill,11,770,0,0.1135148983448743,1,0.6268223077058792,4,3,1,0,D S,Atletico Madrid,0,0.1135148983448743,3.889517311006784,3.4078688956797123,La_Liga,7
10322,Javier Guerra,25,1257,0,1.2087046187371016,3,1.9358734302222729,15,14,3,0,M S,Valencia,0,1.2087046187371016,4.797839784994721,2.8018827717751265,La_Liga,8
10380,Zito,2,61,0,0.0,0,0.0,0,0,0,0,S,Mallorca,0,0.0,0.459022618830204,0.459022618830204,La_Liga,0
10397,Ugo Raghouber,6,411,0,0.0199626199901103,0,0.0577274151146411,1,1,0,0,M S,Levante,0,0.0199626199901103,0.2953772041946649,0.2754145842045545,La_Liga,4
10526,Abu Kamara,9,162,0,0.3746976628899574,0,0.0520618315786123,3,2,1,0,M S,Getafe,0,0.3746976628899574,0.4386438447982073,0.0118843521922826,La_Liga,2
10614,Damián Rodríguez,2,155,0,0.0666191801428794,0,0.1211103573441505,3,2,1,0,M,Celta Vigo,0,0.0666191801428794,1.6293264627456665,1.5556451082229614,La_Liga,0
10620,Luca Koleosho,3,48,0,0.024271871894598,0,0.0189368296414613,1,1,0,0,S,Espanyol,0,0.024271871894598,0.2459692731499672,0.2027605772018432,La_Liga,1
10858,Jorge Herrando,23,1358,0,0.1706695649772882,1,0.6935188174247742,3,2,2,0,D S,Osasuna,0,0.1706695649772882,1.3869066331535578,1.353971404954791,La_Liga,13
10875,Omar El Hilali,24,1869,0,0.0136713292449712,2,1.2945632822811604,1,10,5,0,D S,Espanyol,0,0.0136713292449712,3.32749826926738,2.5961883487179875,La_Liga,36
10936,Charles Pickel,16,472,0,0.3117977902293205,0,0.0352792246267199,7,2,1,1,M S,Espanyol,0,0.3117977902293205,1.914375212043524,1.793533420190215,La_Liga,3
10982,Copete,21,1767,0,1.944704715162516,0,0.1642674310132861,13,5,5,0,D S,Valencia,0,1.944704715162516,4.536973598413169,4.47673115786165,La_Liga,15
11057,André Almeida,15,810,0,0.8195844329893589,1,1.4069484220817683,8,12,0,0,F M S,Valencia,0,0.8195844329893589,4.590641496703029,3.132709037512541,La_Liga,0
11091,Veljko Birmancevic,1,10,0,0.053722932934761,0,0.0554199330508708,1,1,0,0,S,Getafe,0,0.053722932934761,0.1259191632270813,0.0167762897908687,La_Liga,0
11151,Marc Casadó,17,800,0,0.4599047219380736,1,0.4292725957930088,9,10,0,0,M S,Barcelona,0,0.4599047219380736,7.280439987778664,6.657594092190266,La_Liga,6
11185,Pablo Marín,24,1076,0,1.223766099661589,0,0.2073611952364444,12,6,1,0,M S,Real Sociedad,0,1.223766099661589,3.231280269101262,1.9699427485466003,La_Liga,11
11266,Manu Bueno,4,62,0,0.0956592112779617,0,0.200551226735115,1,2,0,0,S,Sevilla,0,0.0956592112779617,0.7844276577234268,0.583876445889473,La_Liga,1
11306,Cyril Ngonge,3,106,0,0.1050126776099205,1,0.4052549302577972,3,2,1,0,M S,Espanyol,0,0.1050126776099205,0.4164338856935501,0.0766668459400534,La_Liga,1
11343,Gabriel Suazo,19,1438,0,0.2580093722790479,2,2.21848070435226,4,31,5,0,D S,Sevilla,0,0.2580093722790479,4.667832415550947,3.5096077863126998,La_Liga,49
11381,Dawda Camara,2,73,0,0.1603239923715591,0,0.0742387026548385,2,1,0,0,F S,Girona,0,0.1603239923715591,0.1399038955569267,0.0,La_Liga,0
11383,Renato Veiga,24,1743,0,0.1798072038218379,0,0.0500294882804155,8,2,3,1,D S,Villarreal,0,0.1798072038218379,8.045156557112932,7.894638635218143,La_Liga,5
11395,Iker Muñoz,11,517,0,0.1436905190348625,0,0.0368459671735763,5,1,3,0,M S,Osasuna,0,0.1436905190348625,0.6317615490406752,0.4512250628322363,La_Liga,4
11401,Haissem Hassan,25,1524,0,1.4501554518938065,3,1.5957269202917814,29,16,1,0,F M S,Real Oviedo,0,1.4501554518938065,4.659428903833032,2.347943864762783,La_Liga,15
11617,Yago Alonso,8,269,0,0.1545259803533554,0,0.0823154151439666,2,2,1,0,M S,Elche,0,0.1545259803533554,0.6895101312547922,0.5053495075553656,La_Liga,0
11705,Federico Gattoni,1,5,0,0.0,0,0.0,0,0,0,0,S,Sevilla,0,0.0,0.0,0.0,La_Liga,0
11740,Álvaro Vallés,19,1710,0,0.0,0,0.0,0,0,1,0,GK,Real Betis,0,0.0,2.3961056051775813,2.3961056051775813,La_Liga,0
11744,Sergi Cardona,22,1471,0,0.6444841884076595,3,2.3500813134014606,12,12,3,0,D S,Villarreal,0,0.6444841884076595,8.763998858630657,7.849836375564337,La_Liga,21
11809,Lucas Bergström,5,450,0,0.0,0,0.0,0,0,1,0,GK,Mallorca,0,0.0,0.9126056060194968,0.9126056060194968,La_Liga,0
11825,Abderrahmane Rebbach,20,808,0,2.230539808049798,0,2.9503216929733758,26,18,4,0,F M S,Alaves,0,2.230539808049798,3.139633633196354,0.4731731861829757,La_Liga,0
11826,Carlos Benavídez,8,205,0,0.2258257940411567,0,0.0830722209066152,3,2,0,1,D S,Alaves,0,0.2258257940411567,0.2854678854346275,0.0614383835345506,La_Liga,3
11834,Adrià Alti,1,7,0,0.0,0,0.0,0,0,0,0,S,Villarreal,0,0.0,0.028195347636938,0.028195347636938,La_Liga,0
11890,Natan,24,2087,0,0.3566119400784373,0,0.1875674026086926,8,5,6,0,D,Real Betis,0,0.3566119400784373,6.585558835417032,6.464273635298014,La_Liga,12
11924,Clemens Riedel,13,875,0,0.1087655127048492,1,0.1441612020134925,3,2,3,0,D S,Espanyol,0,0.1087655127048492,2.617148268967867,2.5517796762287617,La_Liga,10
12044,Dani Pérez,1,1,0,0.0,0,0.0,0,0,0,0,S,Real Betis,0,0.0,0.0,0.0,La_Liga,0
12046,Jhon Solis,12,362,0,0.1824372038245201,0,0.0616481304168701,3,1,0,0,M S,Girona,0,0.1824372038245201,0.8263201098889112,0.7203838434070349,La_Liga,3
12180,Javier Rodríguez,23,1767,0,0.7932804152369499,0,0.1425361493602395,8,7,3,0,D S,Celta Vigo,0,0.7932804152369499,7.179317361675203,6.6592885768041015,La_Liga,0
12189,Hugo Rincón,24,1428,0,0.6515499819070101,1,0.9917018599808216,6,9,3,0,D S,Girona,0,0.6515499819070101,4.899130407720804,3.957275642082095,La_Liga,22
12207,Victor Parada,19,1243,0,1.2461828151717782,2,1.9331878861412408,6,12,6,1,D S,Alaves,0,1.2461828151717782,4.500885840505362,3.3925301916897297,La_Liga,4
12298,Augusto Batalla,27,2430,0,0.0,0,0.0504690390080213,0,2,4,0,GK,Rayo Vallecano,0,0.0,6.0445070546120405,6.024347005411983,La_Liga,1
12323,Johnny Cardoso,12,726,0,0.0442219888791441,0,0.3355124518275261,2,3,4,0,M S,Atletico Madrid,0,0.0442219888791441,2.686145931482315,2.4048207625746727,La_Liga,17
12353,Jon Martín,17,1530,0,1.0390478884801269,0,0.1884760037064552,11,2,4,0,D,Real Sociedad,0,1.0390478884801269,4.693118136376143,4.439863245934248,La_Liga,10
12426,Stanis Idumbo Muzambo,1,48,0,0.0494507662951946,0,0.2678038775920868,1,1,0,0,M,Sevilla,0,0.0494507662951946,0.3172546625137329,0.0,La_Liga,0
12472,Iñigo Arguibide,6,187,0,0.0,0,0.0317141897976398,0,1,0,1,D S,Osasuna,0,0.0,0.1376515524461865,0.1059373626485467,La_Liga,3
12642,Yoel Lago,4,340,0,0.0,0,0.0244398601353168,0,1,2,0,D,Celta Vigo,0,0.0,0.9825319685041904,0.9580921083688736,La_Liga,3
12721,Ladislav Krejcí,2,180,0,0.1215347275137901,0,0.0,1,0,1,0,D,Girona,0,0.1215347275137901,0.1134412828832864,0.1134412828832864,La_Liga,0
12723,Alejandro Francés,16,498,0,0.2258009938523173,1,0.8213679492473602,7,8,1,1,D S,Girona,0,0.2258009938523173,2.8610158190131187,2.4613997787237167,La_Liga,8
12724,Adama Boiro,9,597,0,0.0368569269776344,0,0.1399121209979057,1,3,1,0,D S,Athletic Club,0,0.0368569269776344,1.17734382674098,1.0413606464862823,La_Liga,7
12821,Gerard Martín,22,1286,0,0.0641641151160001,0,0.6431598840281367,2,11,5,0,D S,Barcelona,0,0.0641641151160001,9.245283214375377,8.756374103948474,La_Liga,21
12863,Pedro Díaz,24,1238,0,0.8614912834018469,0,0.9808621993288398,28,18,1,0,F M S,Rayo Vallecano,0,0.8614912834018469,5.2461009081453085,3.8893898893147703,La_Liga,17
12864,Pelayo Fernández,1,37,0,0.0570813156664371,0,0.0,1,0,0,0,S,Rayo Vallecano,0,0.0570813156664371,0.0853876248002052,0.0853876248002052,La_Liga,0
12870,Buba Sangaré,2,82,0,0.0734957829117775,0,0.0,1,0,0,0,D S,Elche,0,0.0734957829117775,0.0734957829117775,0.0,La_Liga,1
12883,Marc Domenech,7,198,0,0.1169546842575073,1,0.5047692880034447,3,2,0,0,M S,Mallorca,0,0.1169546842575073,0.6539514735341072,0.0512349978089332,La_Liga,2
12884,Endrick,1,5,0,0.0,0,0.0,0,0,0,0,S,Real Madrid,0,0.0,0.0,0.0,La_Liga,0
12901,Antoniu Roca,8,92,0,0.1816798001527786,0,0.0163562446832656,3,1,1,0,M S,Espanyol,0,0.1816798001527786,1.5741547010838983,1.3761186562478542,La_Liga,0
12914,Pau Navarro,15,1267,0,0.0226786062121391,0,0.4357209205627441,1,4,3,0,D,Villarreal,0,0.0226786062121391,3.625039368867874,3.226991578936577,La_Liga,24
12917,Luiz Júnior,24,2160,0,0.0,0,0.0,0,0,3,0,GK,Villarreal,0,0.0,5.291440322995186,5.291440322995186,La_Liga,0
12951,Jan Salas,2,6,0,0.0,0,0.0,0,0,0,0,S,Mallorca,0,0.0,0.0,0.0,La_Liga,0
12995,Bojan Miovski,1,44,0,0.0,0,0.0,0,0,0,0,F,Girona,0,0.0,0.0,0.0,La_Liga,0
13005,Yáser Asprilla,15,601,0,0.5583002185449004,0,1.7849864326417446,15,12,0,0,F M S,Girona,0,0.5583002185449004,1.4411142249591649,0.7090051285922527,La_Liga,4
13047,Coba da Costa,14,318,0,0.2343458440154791,0,0.0849930155090987,5,3,1,0,M S,Getafe,0,0.2343458440154791,0.6364300651475787,0.4354630215093493,La_Liga,6
13083,Matías Moreno,18,1408,0,1.0884073935449123,0,0.1163646019995212,7,2,4,0,D S,Levante,0,1.0884073935449123,4.851206663995981,4.75349609926343,La_Liga,17
13110,Toni Fernández,1,48,0,0.0,0,0.0881161764264106,0,1,0,0,F,Barcelona,0,0.0,0.0881161764264106,0.0,La_Liga,0
13113,David Jiménez,2,78,0,0.090881623327732,0,0.0,1,0,0,0,D S,Real Madrid,0,0.090881623327732,0.2897253930568695,0.198843777179718,La_Liga,1
13198,Ramón Martínez,2,99,0,0.0,0,0.0,0,0,0,0,S,Sevilla,0,0.0,0.885494738817215,0.885494738817215,La_Liga,0
13200,Fernando López,6,420,0,0.1486128941178321,0,0.292031267657876,2,3,0,0,F M S,Celta Vigo,0,0.1486128941178321,1.5066390559077265,1.321895644068718,La_Liga,0
13267,Arkaitz Mariezkurrena,1,1,0,0.0,0,0.0,0,0,0,0,S,Real Sociedad,0,0.0,0.0,0.0,La_Liga,0
13278,Youssef Lekhedim,19,1005,0,0.7701235758140683,1,2.032607551664114,10,11,3,0,D S,Alaves,0,0.7701235758140683,4.904796464368701,2.824230298399925,La_Liga,7
13319,Facundo Garcés,10,786,0,0.61756222974509,0,0.0,8,0,3,0,D S,Alaves,0,0.61756222974509,0.7101098354905844,0.6371504832059145,La_Liga,8
13334,Ismael Bekhoucha,4,106,0,0.0254324898123741,1,0.721170961856842,1,1,2,0,D S,Getafe,0,0.0254324898123741,1.1573026180267334,0.4361315965652466,La_Liga,5
13374,Ángel Ortiz,12,535,0,0.0273902136832475,0,0.8803559150546789,1,6,1,0,D S,Real Betis,0,0.0273902136832475,1.54257298912853,0.8120450833812356,La_Liga,14
13376,Pablo García,14,331,0,1.302853174507618,0,0.0550342518836259,11,2,1,0,M S,Real Betis,0,1.302853174507618,1.5911442004144192,0.3231924325227737,La_Liga,5
13420,Vladyslav Krapyvtsov,2,136,0,0.0,0,0.0,0,0,0,0,GK S,Girona,0,0.0,0.0656651929020881,0.0656651929020881,La_Liga,0
13543,Valde,1,81,0,0.0,0,0.018097510561347,0,1,0,0,D,Real Madrid,0,0.0,0.162386879324913,0.1442893743515014,La_Liga,0
13558,Daniel Díaz,1,13,0,0.0,0,0.0,0,0,0,0,S,Real Sociedad,0,0.0,0.0,0.0,La_Liga,0
13580,Mikel Goti,4,64,0,0.7785072475671768,0,0.0,3,0,0,0,M S,Real Sociedad,0,0.7785072475671768,0.1768126040697097,0.0,La_Liga,1
13600,Andrés Castrín,9,645,0,0.1965512186288833,0,0.0332721732556819,4,1,3,0,D S,Sevilla,0,0.1965512186288833,1.0559398233890531,1.0559398233890531,La_Liga,0
13615,Oso,10,677,0,0.7178159095346928,2,1.5509299635887146,8,12,0,0,D M S,Sevilla,0,0.7178159095346928,3.3261935357004404,1.589462647214532,La_Liga,0
13638,Hugo Solozabal,1,4,0,0.0,0,0.0,0,0,0,0,S,Getafe,0,0.0,0.0,0.0,La_Liga,0
13646,Lander Pinillos,1,1,0,0.0,0,0.0,0,0,0,0,S,Alaves,0,0.0,0.0,0.0,La_Liga,0
13649,Claudio Echeverri,7,201,0,0.2308242600411176,0,0.3836648315191269,5,4,3,0,M S,Girona,0,0.2308242600411176,1.0070371199399233,0.6097346469759941,La_Liga,5
13694,Jozhua Vertrouwd,7,259,0,0.0846294984221458,0,0.077861838042736,1,2,0,0,D S,Rayo Vallecano,0,0.0846294984221458,0.8323214426636696,0.8255295380949974,La_Liga,2
13695,Samu Becerra,3,9,0,0.0,0,0.0846294984221458,0,1,0,0,S,Rayo Vallecano,0,0.0,0.0,0.0,La_Liga,0
13697,Oier Luengo,3,228,0,0.070125862956047,1,0.098943255841732,1,1,0,0,D,Real Oviedo,0,0.070125862956047,0.2799486219882965,0.2799486219882965,La_Liga,5
13698,Rahim Alhassane,19,1402,0,0.0499004358425736,0,1.3877692874521017,2,14,1,0,D S,Real Oviedo,0,0.0499004358425736,4.295082878321409,3.419774617999792,La_Liga,0
